1.760149e-04 1.760149e-04 5.280448e-04 1.760149e-04 1.743922e-04 1.743922e-04 5.231765e-04 1.743922e-04 1.639347e-04 1.639347e-04 4.918041e-04 1.639347e-04 1.489192e-04 1.489192e-04 4.467576e-04 1.489192e-04 9.558384e-05 9.558384e-05 2.867515e-04 9.558384e-05 3.554678e-05 3.554678e-05 1.066403e-04 3.554678e-05 1.668653e-05 1.668653e-05 5.005958e-05 1.668653e-05 7.034716e-05 7.034716e-05 2.110415e-04 7.034716e-05 1.203723e-04 1.203723e-04 3.611168e-04 1.203723e-04 1.386386e-04 1.386386e-04 4.159157e-04 1.386386e-04 1.366373e-04 1.366373e-04 4.099120e-04 1.366373e-04 1.441501e-04 1.441501e-04 4.324503e-04 1.441501e-04 1.257720e-04 1.257720e-04 3.773159e-04 1.257720e-04 8.390983e-05 8.390983e-05 2.517295e-04 8.390983e-05 5.135595e-05 5.135595e-05 1.540678e-04 5.135595e-05 3.228108e-05 3.228108e-05 9.684324e-05 3.228108e-05 4.422738e-05 4.422738e-05 1.326821e-04 4.422738e-05 7.441105e-05 7.441105e-05 2.232331e-04 7.441105e-05 8.926001e-05 8.926001e-05 2.677800e-04 8.926001e-05 1.052164e-04 1.052164e-04 3.156491e-04 1.052164e-04 1.183924e-04 1.183924e-04 3.551772e-04 1.183924e-04
8.296306e-05 8.296306e-05 2.488892e-04 8.296306e-05 1.052814e-04 1.052814e-04 3.158443e-04 1.052814e-04 1.396084e-04 1.396084e-04 4.188253e-04 1.396084e-04 1.580345e-04 1.580345e-04 4.741036e-04 1.580345e-04 1.456633e-04 1.456633e-04 4.369899e-04 1.456633e-04 1.202453e-04 1.202453e-04 3.607360e-04 1.202453e-04 1.040896e-04 1.040896e-04 3.122688e-04 1.040896e-04 6.925078e-05 6.925078e-05 2.077523e-04 6.925078e-05 1.571852e-05 1.571852e-05 4.715555e-05 1.571852e-05 1.895861e-05 1.895861e-05 5.687583e-05 1.895861e-05 4.223471e-05 4.223471e-05 1.267041e-04 4.223471e-05 8.125856e-05 8.125856e-05 2.437757e-04 8.125856e-05 9.744764e-05 9.744764e-05 2.923429e-04 9.744764e-05 9.340185e-05 9.340185e-05 2.802056e-04 9.340185e-05 8.931428e-05 8.931428e-05 2.679428e-04 8.931428e-05 7.984940e-05 7.984940e-05 2.395482e-04 7.984940e-05 5.537209e-05 5.537209e-05 1.661163e-04 5.537209e-05 3.893321e-05 3.893321e-05 1.167996e-04 3.893321e-05 3.777697e-05 3.777697e-05 1.133309e-04 3.777697e-05 3.654792e-05 3.654792e-05 1.096438e-04 3.654792e-05 4.713515e-05 4.713515e-05 1.414055e-04 4.713515e-05
6.020406e-05 6.020406e-05 1.806122e-04 6.020406e-05 2.948884e-05 2.948884e-05 8.846651e-05 2.948884e-05 3.571907e-05 3.571907e-05 1.071572e-04 3.571907e-05 9.324366e-05 9.324366e-05 2.797310e-04 9.324366e-05 1.132036e-04 1.132036e-04 3.396108e-04 1.132036e-04 1.349134e-04 1.349134e-04 4.047403e-04 1.349134e-04 1.678961e-04 1.678961e-04 5.036882e-04 1.678961e-04 1.685812e-04 1.685812e-04 5.057436e-04 1.685812e-04 1.506772e-04 1.506772e-04 4.520315e-04 1.506772e-04 1.446264e-04 1.446264e-04 4.338792e-04 1.446264e-04 1.292898e-04 1.292898e-04 3.878694e-04 1.292898e-04 8.767790e-05 8.767790e-05 2.630337e-04 8.767790e-05 5.102019e-05 5.102019e-05 1.530606e-04 5.102019e-05 2.714354e-05 2.714354e-05 8.143061e-05 2.714354e-05 1.261163e-05 1.261163e-05 3.783488e-05 1.261163e-05 4.578522e-05 4.578522e-05 1.373557e-04 4.578522e-05 6.817038e-05 6.817038e-05 2.045111e-04 6.817038e-05 8.376978e-05 8.376978e-05 2.513093e-04 8.376978e-05 1.148831e-04 1.148831e-04 3.446492e-04 1.148831e-04 1.300102e-04 1.300102e-04 3.900306e-04 1.300102e-04 1.184384e-04 1.184384e-04 3.553153e-04 1.184384e-04
1.851844e-04 1.851844e-04 5.555531e-04 1.851844e-04 1.699597e-04 1.699597e-04 5.098790e-04 1.699597e-04 1.173646e-04 1.173646e-04 3.520938e-04 1.173646e-04 7.395918e-05 7.395918e-05 2.218776e-04 7.395918e-05 6.120791e-05 6.120791e-05 1.836237e-04 6.120791e-05 3.543065e-05 3.543065e-05 1.062920e-04 3.543065e-05 7.085412e-05 7.085412e-05 2.125624e-04 7.085412e-05 1.036093e-04 1.036093e-04 3.108280e-04 1.036093e-04 1.111832e-04 1.111832e-04 3.335495e-04 1.111832e-04 1.343088e-04 1.343088e-04 4.029263e-04 1.343088e-04 1.528979e-04 1.528979e-04 4.586938e-04 1.528979e-04 1.426168e-04 1.426168e-04 4.278503e-04 1.426168e-04 1.360044e-04 1.360044e-04 4.080133e-04 1.360044e-04 1.335198e-04 1.335198e-04 4.005595e-04 1.335198e-04 1.096570e-04 1.096570e-04 3.289709e-04 1.096570e-04 9.096364e-05 9.096364e-05 2.728909e-04 9.096364e-05 9.149212e-05 9.149212e-05 2.744764e-04 9.149212e-05 6.638168e-05 6.638168e-05 1.991450e-04 6.638168e-05 4.747554e-05 4.747554e-05 1.424266e-04 4.747554e-05 6.181172e-05 6.181172e-05 1.854352e-04 6.181172e-05 4.704730e-05 4.704730e-05 1.411419e-04 4.704730e-05
2.399460e-04 2.399460e-04 7.198379e-04 2.399460e-04 2.524899e-04 2.524899e-04 7.574698e-04 2.524899e-04 2.285092e-04 2.285092e-04 6.855277e-04 2.285092e-04 2.011282e-04 2.011282e-04 6.033845e-04 2.011282e-04 1.913838e-04 1.913838e-04 5.741514e-04 1.913838e-04 1.601995e-04 1.601995e-04 4.805984e-04 1.601995e-04 1.129557e-04 1.129557e-04 3.388671e-04 1.129557e-04 8.275283e-05 8.275283e-05 2.482585e-04 8.275283e-05 6.145147e-05 6.145147e-05 1.843544e-04 6.145147e-05 2.392274e-05 2.392274e-05 7.176823e-05 2.392274e-05 2.220876e-05 2.220876e-05 6.662627e-05 2.220876e-05 3.321641e-05 3.321641e-05 9.964923e-05 3.321641e-05 6.261795e-05 6.261795e-05 1.878539e-04 6.261795e-05 8.119988e-05 8.119988e-05 2.435996e-04 8.119988e-05 8.153203e-05 8.153203e-05 2.445961e-04 8.153203e-05 7.660810e-05 7.660810e-05 2.298243e-04 7.660810e-05 8.876669e-05 8.876669e-05 2.663001e-04 8.876669e-05 8.162952e-05 8.162952e-05 2.448886e-04 8.162952e-05 6.318989e-05 6.318989e-05 1.895697e-04 6.318989e-05 6.106434e-05 6.106434e-05 1.831930e-04 6.106434e-05 6.421277e-05 6.421277e-05 1.926383e-04 6.421277e-05
1.857780e-04 1.857780e-04 5.573340e-04 1.857780e-04 2.343149e-04 2.343149e-04 7.029448e-04 2.343149e-04 2.260145e-04 2.260145e-04 6.780436e-04 2.260145e-04 2.157454e-04 2.157454e-04 6.472362e-04 2.157454e-04 2.187382e-04 2.187382e-04 6.562145e-04 2.187382e-04 1.959895e-04 1.959895e-04 5.879684e-04 1.959895e-04 1.783033e-04 1.783033e-04 5.349100e-04 1.783033e-04 1.852111e-04 1.852111e-04 5.556333e-04 1.852111e-04 1.955801e-04 1.955801e-04 5.867404e-04 1.955801e-04 1.735689e-04 1.735689e-04 5.207067e-04 1.735689e-04 1.617533e-04 1.617533e-04 4.852600e-04 1.617533e-04 1.645720e-04 1.645720e-04 4.937159e-04 1.645720e-04 1.326435e-04 1.326435e-04 3.979305e-04 1.326435e-04 1.039360e-04 1.039360e-04 3.118081e-04 1.039360e-04 9.548452e-05 9.548452e-05 2.864535e-04 9.548452e-05 7.773484e-05 7.773484e-05 2.332045e-04 7.773484e-05 4.969236e-05 4.969236e-05 1.490771e-04 4.969236e-05 4.464795e-05 4.464795e-05 1.339438e-04 4.464795e-05 3.558164e-05 3.558164e-05 1.067449e-04 3.558164e-05 1.289371e-05 1.289371e-05 3.868114e-05 1.289371e-05 1.738167e-05 1.738167e-05 5.214502e-05 1.738167e-05
9.566376e-05 9.566376e-05 2.869913e-04 9.566376e-05 1.604780e-04 1.604780e-04 4.814339e-04 1.604780e-04 2.547582e-04 2.547582e-04 7.642746e-04 2.547582e-04 2.927734e-04 2.927734e-04 8.783203e-04 2.927734e-04 2.931679e-04 2.931679e-04 8.795036e-04 2.931679e-04 2.231981e-04 2.231981e-04 6.695942e-04 2.231981e-04 1.518360e-04 1.518360e-04 4.555079e-04 1.518360e-04 1.400992e-04 1.400992e-04 4.202977e-04 1.400992e-04 1.461052e-04 1.461052e-04 4.383156e-04 1.461052e-04 1.483913e-04 1.483913e-04 4.451740e-04 1.483913e-04 1.804938e-04 1.804938e-04 5.414814e-04 1.804938e-04 1.989311e-04 1.989311e-04 5.967933e-04 1.989311e-04 1.825737e-04 1.825737e-04 5.477211e-04 1.825737e-04 1.655189e-04 1.655189e-04 4.965566e-04 1.655189e-04 1.543562e-04 1.543562e-04 4.630687e-04 1.543562e-04 1.378699e-04 1.378699e-04 4.136098e-04 1.378699e-04 1.122934e-04 1.122934e-04 3.368802e-04 1.122934e-04 1.024343e-04 1.024343e-04 3.073030e-04 1.024343e-04 9.295678e-05 9.295678e-05 2.788704e-04 9.295678e-05 6.706018e-05 6.706018e-05 2.011805e-04 6.706018e-05 7.969352e-05 7.969352e-05 2.390806e-04 7.969352e-05
2.133273e-04 2.133273e-04 6.399818e-04 2.133273e-04 1.606231e-04 1.606231e-04 4.818693e-04 1.606231e-04 1.152636e-04 1.152636e-04 3.457909e-04 1.152636e-04 1.173529e-04 1.173529e-04 3.520588e-04 1.173529e-04 1.471729e-04 1.471729e-04 4.415187e-04 1.471729e-04 1.354110e-04 1.354110e-04 4.062331e-04 1.354110e-04 1.180909e-04 1.180909e-04 3.542726e-04 1.180909e-04 1.081685e-04 1.081685e-04 3.245055e-04 1.081685e-04 9.894981e-05 9.894981e-05 2.968494e-04 9.894981e-05 8.990052e-05 8.990052e-05 2.697016e-04 8.990052e-05 1.058507e-04 1.058507e-04 3.175521e-04 1.058507e-04 1.288433e-04 1.288433e-04 3.865299e-04 1.288433e-04 1.311534e-04 1.311534e-04 3.934602e-04 1.311534e-04 1.371899e-04 1.371899e-04 4.115698e-04 1.371899e-04 1.512285e-04 1.512285e-04 4.536854e-04 1.512285e-04 1.346653e-04 1.346653e-04 4.039958e-04 1.346653e-04 1.184337e-04 1.184337e-04 3.553012e-04 1.184337e-04 1.182917e-04 1.182917e-04 3.548750e-04 1.182917e-04 1.115057e-04 1.115057e-04 3.345171e-04 1.115057e-04 9.903222e-05 9.903222e-05 2.970966e-04 9.903222e-05 1.141305e-04 1.141305e-04 3.423915e-04 1.141305e-04
9.684420e-05 9.684420e-05 2.905326e-04 9.684420e-05 7.018158e-05 7.018158e-05 2.105447e-04 7.018158e-05 1.223546e-04 1.223546e-04 3.670638e-04 1.223546e-04 1.594917e-04 1.594917e-04 4.784752e-04 1.594917e-04 1.437642e-04 1.437642e-04 4.312927e-04 1.437642e-04 1.310104e-04 1.310104e-04 3.930311e-04 1.310104e-04 1.369872e-04 1.369872e-04 4.109617e-04 1.369872e-04 1.352667e-04 1.352667e-04 4.058001e-04 1.352667e-04 1.274174e-04 1.274174e-04 3.822521e-04 1.274174e-04 1.307008e-04 1.307008e-04 3.921024e-04 1.307008e-04 1.409081e-04 1.409081e-04 4.227244e-04 1.409081e-04 1.212812e-04 1.212812e-04 3.638437e-04 1.212812e-04 9.136912e-05 9.136912e-05 2.741074e-04 9.136912e-05 1.028687e-04 1.028687e-04 3.086060e-04 1.028687e-04 1.189119e-04 1.189119e-04 3.567356e-04 1.189119e-04 1.234070e-04 1.234070e-04 3.702209e-04 1.234070e-04 1.249179e-04 1.249179e-04 3.747536e-04 1.249179e-04 1.432110e-04 1.432110e-04 4.296330e-04 1.432110e-04 1.416191e-04 1.416191e-04 4.248572e-04 1.416191e-04 1.339805e-04 1.339805e-04 4.019414e-04 1.339805e-04 1.431826e-04 1.431826e-04 4.295478e-04 1.431826e-04
2.203446e-04 2.203446e-04 6.610337e-04 2.203446e-04 2.263181e-04 2.263181e-04 6.789542e-04 2.263181e-04 2.473863e-04 2.473863e-04 7.421590e-04 2.473863e-04 2.269281e-04 2.269281e-04 6.807843e-04 2.269281e-04 1.994910e-04 1.994910e-04 5.984730e-04 1.994910e-04 1.729307e-04 1.729307e-04 5.187920e-04 1.729307e-04 1.148497e-04 1.148497e-04 3.445490e-04 1.148497e-04 4.106810e-05 4.106810e-05 1.232043e-04 4.106810e-05 8.133623e-06 8.133623e-06 2.440087e-05 8.133623e-06 6.414886e-05 6.414886e-05 1.924466e-04 6.414886e-05 1.103249e-04 1.103249e-04 3.309747e-04 1.103249e-04 1.211957e-04 1.211957e-04 3.635870e-04 1.211957e-04 1.204517e-04 1.204517e-04 3.613551e-04 1.204517e-04 1.261042e-04 1.261042e-04 3.783126e-04 1.261042e-04 1.104332e-04 1.104332e-04 3.312995e-04 1.104332e-04 9.407420e-05 9.407420e-05 2.822226e-04 9.407420e-05 9.879000e-05 9.879000e-05 2.963700e-04 9.879000e-05 1.074914e-04 1.074914e-04 3.224742e-04 1.074914e-04 1.064520e-04 1.064520e-04 3.193560e-04 1.064520e-04 1.050137e-04 1.050137e-04 3.150410e-04 1.050137e-04 1.232319e-04 1.232319e-04 3.696958e-04 1.232319e-04
